time,msl_hPa,u10,v10,wind_speed,eta_IB,eta_wind,eta_inst,eta_met,eta_IB_cm,eta_wind_cm,eta_inst_cm,eta_met_cm,astro_m,astro_cm,fuente,total_m,total_cm,galibo_entrada_m,galibo_entrada_cm,galibo_salida_m,galibo_salida_cm,residuo_m,residuo_cm
2026-08-06 14:00:00,1017.8718567648596,1.2604743109809025,2.712990619568079,2.991506909653924,-0.021947976573627924,0.0025761113356525364,-0.019371865237975388,-0.02224387089066764,-2.1947976573627925,0.25761113356525367,-1.9371865237975388,-2.224387089066764,-0.0841944779986504,-8.41944779986504,forecast,-0.10643834888931804,-10.643834888931805,1.5894383488893182,158.94383488893183,1.5804383488893181,158.0438348889318,-0.02224387089066764,-2.224387089066764
2026-08-06 15:00:00,1017.596875,0.8204345703125,2.2418670654296875,2.387274769108528,-0.019403432812499583,0.0017590887786704114,-0.01764434403382917,-0.021783918204983793,-1.9403432812499584,0.17590887786704112,-1.7644344033829171,-2.1783918204983794,-0.0867800327183671,-8.67800327183671,forecast,-0.10856395092335089,-10.856395092335088,1.591563950923351,159.1563950923351,1.582563950923351,158.25639509233508,-0.021783918204983793,-2.1783918204983794
2026-08-06 16:00:00,1017.4649417127046,1.2392306857638888,2.1366969664799362,2.470053970888774,-0.018182588138511632,0.0015979158742975964,-0.016584672264214034,-0.021263993610906817,-1.8182588138511633,0.15979158742975966,-1.6584672264214033,-2.1263993610906815,-0.0890116670076369,-8.901166700763689,forecast,-0.11027566061854371,-11.02756606185437,1.5932756606185439,159.32756606185438,1.5842756606185437,158.42756606185438,-0.021263993610906817,-2.1263993610906815
2026-08-06 17:00:00,1017.3666722452413,2.0169949001736107,2.0735596922273554,2.892735422494833,-0.017273251621340014,0.0015048774290305018,-0.015768374192309514,-0.020714431669047084,-1.7273251621340013,0.15048774290305017,-1.5768374192309513,-2.071443166904708,-0.091267918909841,-9.1267918909841,forecast,-0.11198235057888808,-11.198235057888809,1.5949823505788883,159.49823505788882,1.5859823505788881,158.59823505788881,-0.020714431669047084,-2.071443166904708
2026-08-06 18:00:00,1017.328125,2.435791015625,1.974090576171875,3.135300858726332,-0.0169165546875,0.001363961761025712,-0.01555259292647429,-0.020198247794789806,-1.69165546875,0.1363961761025712,-1.555259292647429,-2.0198247794789808,-0.0942551895323443,-9.42551895323443,forecast,-0.1144534373271341,-11.445343732713411,1.5974534373271343,159.74534373271342,1.5884534373271342,158.84534373271342,-0.020198247794789806,-2.0198247794789808
2026-08-06 19:00:00,1017.4872091413193,1.8622276466071186,1.716566659947794,2.5326849203626205,-0.018388639789198517,0.0010313103843155138,-0.017357329404883003,-0.019914155955799123,-1.8388639789198518,0.10313103843155137,-1.7357329404883004,-1.9914155955799124,-0.0965572173831979,-9.65572173831979,forecast,-0.11647137333899703,-11.647137333899703,1.5994713733389971,159.94713733389972,1.590471373338997,159.0471373338997,-0.019914155955799123,-1.9914155955799124
2026-08-06 20:00:00,1017.8015710604166,0.7451089119208343,1.3087901128703627,1.5060275064457045,-0.02129758780756467,0.000599526045841526,-0.020698061761723147,-0.019992546536391525,-2.1297587807564673,0.059952604584152594,-2.0698061761723148,-1.9992546536391524,-0.0961217580121136,-9.612175801211361,forecast,-0.11611430454850513,-11.611430454850513,1.5991143045485052,159.91143045485052,1.590114304548505,159.0114304548505,-0.019992546536391525,-1.9992546536391524
2026-08-06 21:00:00,1018.026875,-0.0102081298828125,0.8666839599609375,0.8667440754739985,-0.02338243781250017,0.00026289938025875014,-0.02311953843224142,-0.020305245725976515,-2.338243781250017,0.026289938025875013,-2.311953843224142,-2.0305245725976513,-0.0927500980922745,-9.27500980922745,forecast,-0.11305534381825101,-11.305534381825101,1.5960553438182512,159.60553438182512,1.587055343818251,158.70553438182512,-0.020305245725976515,-2.0305245725976513
2026-08-06 22:00:00,1018.1201187543983,-0.2586847130637743,0.3408108931556094,0.4278666213511068,-0.02424526889382446,4.0653222712733474e-05,-0.024204615671111727,-0.020695182720490035,-2.424526889382446,0.004065322271273347,-2.4204615671111727,-2.0695182720490033,-0.088029813092781,-8.8029813092781,forecast,-0.10872499581327104,-10.872499581327103,1.591724995813271,159.17249958132712,1.582724995813271,158.2724995813271,-0.020695182720490035,-2.0695182720490033
2026-08-06 23:00:00,1018.1892260438658,-0.4345283103079288,-0.23052247124654407,0.4918896849992663,-0.024884753196912197,-1.8599213412364806e-05,-0.024903352410324563,-0.02111599968947349,-2.48847531969122,-0.0018599213412364805,-2.490335241032456,-2.111599968947349,-0.0840475640475804,-8.40475640475804,forecast,-0.10516356373705389,-10.516356373705388,1.588163563737054,158.8163563737054,1.5791635637370538,157.91635637370538,-0.02111599968947349,-2.111599968947349
2026-08-07 00:00:00,1018.21625,-0.501251220703125,-0.5997772216796875,0.7816556159218572,-0.0251348193749995,-0.00012590645047603176,-0.025260725825475533,-0.021530472303073693,-2.5134819374999497,-0.012590645047603176,-2.5260725825475534,-2.153047230307369,-0.0830993269127699,-8.309932691276991,forecast,-0.10462979921584359,-10.46297992158436,1.5876297992158437,158.76297992158436,1.5786297992158436,157.86297992158435,-0.021530472303073693,-2.153047230307369
2026-08-07 01:00:00,1018.0922916666667,-0.39962203414351855,-0.7700675544745056,0.8675838914060986,-0.02398777093750041,-0.00020755141345902097,-0.02419532235095943,-0.021796957307862266,-2.398777093750041,-0.020755141345902096,-2.419532235095943,-2.1796957307862264,-0.0873541001850246,-8.73541001850246,forecast,-0.10915105749288687,-10.915105749288687,1.592151057492887,159.2151057492887,1.5831510574928869,158.31510574928868,-0.021796957307862266,-2.1796957307862264
2026-08-07 02:00:00,1017.8620833333333,-0.21088211624710654,-0.8929722542765283,0.9175351294967201,-0.02185753812499985,-0.0002790898064176966,-0.022136627931417546,-0.021830924370217795,-2.185753812499985,-0.02790898064176966,-2.2136627931417547,-2.1830924370217795,-0.0970445020646115,-9.70445020646115,forecast,-0.11887542643482929,-11.887542643482929,1.6018754264348294,160.18754264348294,1.5928754264348293,159.28754264348294,-0.021830924370217795,-2.1830924370217795
2026-08-07 03:00:00,1017.738125,-0.1092529296875,-0.9436492919921875,0.9499527298358895,-0.02071048968749971,-0.00031166589519707487,-0.021022155582696784,-0.021750047491465696,-2.0710489687499707,-0.031166589519707487,-2.102215558269678,-2.1750047491465696,-0.109692158623211,-10.9692158623211,forecast,-0.1314422061146767,-13.144220611467668,1.6144422061146768,161.44422061146767,1.6054422061146767,160.54422061146767,-0.021750047491465696,-2.1750047491465696
2026-08-07 04:00:00,1017.7668697970864,-0.27449826841001157,-0.948953576476568,0.9878573731403558,-0.02097647966733927,-0.00031517951160768434,-0.021291659178946955,-0.021704208660213824,-2.097647966733927,-0.031517951160768436,-2.1291659178946953,-2.170420866021382,-0.122686387315295,-12.268638731529501,forecast,-0.14439059597550882,-14.439059597550882,1.6273905959755088,162.7390595975509,1.6183905959755087,161.8390595975509,-0.021704208660213824,-2.170420866021382
2026-08-07 05:00:00,1017.8364479275061,-0.5813824688946759,-0.9522226921011313,1.115676310804525,-0.021620320897177962,-0.0003173548193733141,-0.021937675716551277,-0.02172755536584757,-2.1620320897177963,-0.03173548193733141,-2.1937675716551275,-2.172755536584757,-0.135336883286332,-13.5336883286332,forecast,-0.15706443865217956,-15.706443865217956,1.6400644386521797,164.00644386521796,1.6310644386521795,163.10644386521795,-0.02172755536584757,-2.172755536584757
2026-08-07 06:00:00,1017.921875,-0.7466278076171875,-0.953338623046875,1.2109118932854528,-0.022410820312500003,-0.00031809908556751907,-0.022728919398067524,-0.021827691769069565,-2.2410820312500004,-0.031809908556751906,-2.2728919398067524,-2.1827691769069566,-0.146898658193726,-14.6898658193726,forecast,-0.16872634996279556,-16.872634996279558,1.6517263499627957,165.17263499627956,1.6427263499627955,164.27263499627955,-0.021827691769069565,-2.1827691769069566
2026-08-07 07:00:00,1018.0677418873088,-0.5299325961245304,-0.5129958230934856,0.7375589948923729,-0.02376059955421184,-9.210765007897695e-05,-0.023852707204290818,-0.022030193312591692,-2.376059955421184,-0.009210765007897696,-2.385270720429082,-2.2030193312591693,-0.154616994191276,-15.4616994191276,forecast,-0.1766471875038677,-17.664718750386772,1.6596471875038679,165.9647187503868,1.6506471875038677,165.06471875038676,-0.022030193312591692,-2.2030193312591693
2026-08-07 08:00:00,1018.2495653880987,-0.033360675647498284,0.4388995756012234,0.4401656189919785,-0.025443103318771736,6.74214931120269e-05,-0.025375681825659708,-0.022364742163898492,-2.5443103318771736,0.00674214931120269,-2.5375681825659706,-2.236474216389849,-0.15529247067599,-15.529247067599,forecast,-0.1776572128398885,-17.76572128398885,1.6606572128398887,166.06572128398886,1.6516572128398885,165.16572128398886,-0.022364742163898492,-2.236474216389849
2026-08-07 09:00:00,1018.33875,0.5128173828125,1.3486480712890625,1.442855948563948,-0.026268373125000046,0.0006365980670670979,-0.02563177505793295,-0.022691445453301935,-2.6268373125000046,0.06365980670670979,-2.563177505793295,-2.2691445453301937,-0.147466006241848,-14.746600624184799,forecast,-0.17015745169514992,-17.015745169514993,1.65315745169515,165.315745169515,1.6441574516951498,164.415745169515,-0.022691445453301935,-2.2691445453301937
2026-08-07 10:00:00,1018.2983780236375,1.1062827005785454,2.167539520355085,2.433534258213866,-0.025894791041729582,0.001644379650305403,-0.024250411391424177,-0.02284734204711416,-2.589479104172958,0.16443796503054028,-2.425041139142418,-2.284734204711416,-0.132124222469963,-13.212422246996299,forecast,-0.15497156451707716,-15.497156451707717,1.6379715645170774,163.79715645170774,1.628971564517077,162.8971564517077,-0.02284734204711416,-2.284734204711416
2026-08-07 11:00:00,1018.1923116028306,1.770727004059541,2.95070040389499,3.441236259900174,-0.02491330541679309,0.00304732150574112,-0.02186598391105197,-0.022749206233507943,-2.491330541679309,0.304732150574112,-2.1865983911051967,-2.2749206233507944,-0.112685970335309,-11.2685970335309,forecast,-0.13543517656881693,-13.543517656881694,1.618435176568817,161.8435176568817,1.6094351765688168,160.94351765688168,-0.022749206233507943,-2.2749206233507944
2026-08-07 12:00:00,1018.043125,2.3148956298828125,3.3001861572265625,4.031125208871633,-0.0235328071875003,0.0038119300353224393,-0.01972087715217786,-0.022446373325374934,-2.35328071875003,0.38119300353224395,-1.9720877152177858,-2.2446373325374935,-0.0938064538283306,-9.380645382833059,forecast,-0.11625282715370552,-11.625282715370552,1.5992528271537056,159.92528271537057,1.5902528271537055,159.02528271537057,-0.022446373325374934,-2.2446373325374935
2026-08-07 13:00:00,1017.6639635135521,2.753069298300521,3.216573738625903,4.233879683843501,-0.02002423637265401,0.003621221315606237,-0.016403015057047773,-0.02184203749854222,-2.0024236372654007,0.3621221315606237,-1.6403015057047772,-2.184203749854222,-0.0793198188157661,-7.931981881576609,forecast,-0.10116185631430831,-10.116185631430831,1.5841618563143085,158.41618563143086,1.5751618563143084,157.51618563143083,-0.02184203749854222,-2.184203749854222
2026-08-07 14:00:00,1017.0769499869054,3.126527867466233,3.0185780463707292,4.34591646584173,-0.014592306703829556,0.003189134697710965,-0.011403172006118591,-0.020798150949299855,-1.4592306703829556,0.3189134697710965,-1.1403172006118591,-2.0798150949299856,-0.0710083369518089,-7.10083369518089,forecast,-0.09180648790110876,-9.180648790110876,1.5748064879011088,157.48064879011088,1.5658064879011087,156.58064879011087,-0.020798150949299855,-2.0798150949299856
2026-08-07 15:00:00,1016.618125,3.284515380859375,2.78546142578125,4.306603840802764,-0.010346569687499665,0.0027155783740803597,-0.0076309913134193046,-0.0194814349857118,-1.0346569687499665,0.27155783740803596,-0.7630991313419304,-1.9481434985711799,-0.0681954961558802,-6.819549615588021,forecast,-0.087676931141592,-8.7676931141592,1.570676931141592,157.0676931141592,1.561676931141592,156.1676931141592,-0.0194814349857118,-1.9481434985711799
2026-08-07 16:00:00,1016.3359451376051,3.2012188805238595,2.4661374863824195,4.040994484376715,-0.007735418330828871,0.0021286419356092096,-0.005606776395219662,-0.018093969126662585,-0.7735418330828872,0.21286419356092096,-0.5606776395219661,-1.8093969126662586,-0.0684860577971206,-6.848605779712059,forecast,-0.08658002692378318,-8.658002692378318,1.5695800269237832,156.95800269237833,1.560580026923783,156.0580026923783,-0.018093969126662585,-1.8093969126662586
2026-08-07 17:00:00,1016.1080767354694,2.987151167080706,2.080568644154701,3.6403074015845633,-0.005626838071665663,0.001515068059063906,-0.004111770012601757,-0.016695749215256503,-0.5626838071665663,0.1515068059063906,-0.4111770012601757,-1.6695749215256503,-0.0702243347525892,-7.02243347525892,forecast,-0.0869200839678457,-8.692008396784571,1.5699200839678458,156.99200839678457,1.5609200839678457,156.09200839678456,-0.016695749215256503,-1.6695749215256503
